NoB,time,realRT,accuracy,realAccuracy,threshold,connection,startAtSmall,participant,Structure,trial,trueConnection
2,3,4.495,1,1,5,a,1,t7w0f2l0exzmotj,None,31,0
5,9,10.029,1,1,5,a,1,t7w0f2l0exzmotj,None,32,0
6,10,14.049,1,1,5,a,1,t7w0f2l0exzmotj,None,33,0
1,1,1.008,1,1,5,a,1,t7w0f2l0exzmotj,None,34,0
3,5,4.372,1,1,5,a,1,t7w0f2l0exzmotj,None,35,0
6,11,3.972,1,0,7,a,0,jfnmbjt4xn1r4dg,None,1,0
6,11,3.467,1,1,7,a,0,jfnmbjt4xn1r4dg,None,2,0
4,7,5.378,1,1,7,a,1,jfnmbjt4xn1r4dg,None,3,0
1,1,0.453,1,1,7,a,1,jfnmbjt4xn1r4dg,None,4,0
5,9,2.656,1,1,7,a,1,jfnmbjt4xn1r4dg,None,5,0
2,3,0.46,1,1,6,a,1,jfnmbjt4xn1r4dg,None,6,0
7,12,19.166,1,1,6,a,1,jfnmbjt4xn1r4dg,None,7,0
6,11,2.348,1,0,6,a,1,jfnmbjt4xn1r4dg,None,8,0
6,11,3.958,1,1,6,a,0,jfnmbjt4xn1r4dg,None,9,0
4,7,3.46,1,1,6,a,0,jfnmbjt4xn1r4dg,None,10,0
4,7,1.971,1,1,6,a,0,jfnmbjt4xn1r4dg,None,11,0
1,1,0.652,1,1,6,a,0,jfnmbjt4xn1r4dg,None,12,0
4,7,10.866,1,1,6,a,0,jfnmbjt4xn1r4dg,None,13,0
3,5,3.868,1,1,6,a,0,jfnmbjt4xn1r4dg,None,14,0
2,3,0.73,1,1,6,a,0,jfnmbjt4xn1r4dg,None,15,0
7,12,42.554,1,1,6,a,0,jfnmbjt4xn1r4dg,None,16,0
4,7,2.017,1,1,5,a,0,jfnmbjt4xn1r4dg,None,17,0
1,1,0.573,1,1,5,a,0,jfnmbjt4xn1r4dg,None,18,0
5,9,2.188,1,1,5,a,0,jfnmbjt4xn1r4dg,None,19,0
7,11,6.203,1,1,5,a,0,jfnmbjt4xn1r4dg,None,20,0
1,1,0.52,1,1,5,a,0,jfnmbjt4xn1r4dg,None,21,0
5,9,3.49,1,1,5,a,0,jfnmbjt4xn1r4dg,None,22,0
2,3,0.504,1,1,5,a,0,jfnmbjt4xn1r4dg,None,23,0
2,3,0.587,1,1,5,a,0,jfnmbjt4xn1r4dg,None,24,0
1,1,0.687,1,1,5,a,0,jfnmbjt4xn1r4dg,None,25,0
2,3,0.638,1,1,5,a,0,jfnmbjt4xn1r4dg,None,26,0
5,9,4.663,1,1,5,a,0,jfnmbjt4xn1r4dg,None,27,0
7,11,5.182,1,1,5,a,0,jfnmbjt4xn1r4dg,None,28,0
3,5,4.645,1,1,5,a,0,jfnmbjt4xn1r4dg,None,29,0
5,9,3.007,1,1,5,a,0,jfnmbjt4xn1r4dg,None,30,0
6,10,9.177,1,1,5,a,0,jfnmbjt4xn1r4dg,None,31,0
3,5,3.055,1,1,5,a,0,jfnmbjt4xn1r4dg,None,32,0
3,5,1.474,1,1,5,a,0,jfnmbjt4xn1r4dg,None,33,0
3,5,1.859,1,1,5,a,0,jfnmbjt4xn1r4dg,None,34,0
7,11,3.754,1,1,5,a,0,jfnmbjt4xn1r4dg,None,35,0
4,7,4.534,1,0,7,a,1,0kousukd07tco21,None,1,0
3,5,2.249,1,1,7,a,1,0kousukd07tco21,None,2,0
6,11,7.244,1,0,7,a,0,0kousukd07tco21,None,3,0
1,1,0.684,1,1,7,a,0,0kousukd07tco21,None,4,0
2,3,1.057,1,1,6,a,0,0kousukd07tco21,None,5,0
5,9,6.144,1,1,6,a,0,0kousukd07tco21,None,6,0
3,5,2.621,1,1,6,a,0,0kousukd07tco21,None,7,0
4,7,5.306,1,1,6,a,0,0kousukd07tco21,None,8,0
6,11,7.628,1,0,6,a,0,0kousukd07tco21,None,9,0
7,12,17.955,1,1,6,a,0,0kousukd07tco21,None,10,0
5,9,5.126,1,1,6,a,0,0kousukd07tco21,None,11,0
3,5,2.271,1,1,6,a,0,0kousukd07tco21,None,12,0
2,3,1.612,1,1,6,a,0,0kousukd07tco21,None,13,0
4,7,4.441,1,1,6,a,0,0kousukd07tco21,None,14,0
7,12,10.409,1,1,6,a,0,0kousukd07tco21,None,15,0
4,7,4.101,1,1,6,a,0,0kousukd07tco21,None,16,0
2,3,1.113,1,1,6,a,0,0kousukd07tco21,None,17,0
2,3,1.205,1,1,5,a,0,0kousukd07tco21,None,18,0
2,3,1.379,1,1,5,a,0,0kousukd07tco21,None,19,0
3,5,2.563,1,1,5,a,0,0kousukd07tco21,None,20,0
5,9,6.486,1,1,5,a,0,0kousukd07tco21,None,21,0
1,1,0.782,1,1,5,a,0,0kousukd07tco21,None,22,0
3,5,2.516,1,1,5,a,0,0kousukd07tco21,None,23,0
6,10,5.959,1,0,5,a,1,0kousukd07tco21,None,24,0
1,1,1.642,1,1,5,a,1,0kousukd07tco21,None,25,0
4,7,3.807,1,1,5,a,1,0kousukd07tco21,None,26,0
1,1,0.728,1,1,5,a,1,0kousukd07tco21,None,27,0
5,9,10.169,1,1,5,a,1,0kousukd07tco21,None,28,0
7,11,13.093,0,0,5,a,1,0kousukd07tco21,None,29,0
6,10,9.871,1,1,5,a,1,0kousukd07tco21,None,30,0
7,11,13.718,1,1,5,a,1,0kousukd07tco21,None,31,0
5,9,7.101,1,1,5,a,1,0kousukd07tco21,None,32,0
6,10,11.789,1,1,5,a,1,0kousukd07tco21,None,33,0
7,11,14.555,1,1,5,a,1,0kousukd07tco21,None,34,0
1,1,0.786,1,1,5,a,1,0kousukd07tco21,None,35,0
4,7,2.521,1,1,7,a,0,5mptj6ff8jp8fan,None,1,0
3,5,2.539,1,1,7,a,0,5mptj6ff8jp8fan,None,2,0
4,7,3.37,1,1,7,a,0,5mptj6ff8jp8fan,None,3,0
1,1,0.748,1,1,7,a,0,5mptj6ff8jp8fan,None,4,0
6,11,4.751,1,1,6,a,0,5mptj6ff8jp8fan,None,5,0
5,9,3.373,1,1,6,a,0,5mptj6ff8jp8fan,None,6,0
4,7,4.74,1,1,6,a,0,5mptj6ff8jp8fan,None,7,0
1,1,1.006,1,1,6,a,0,5mptj6ff8jp8fan,None,8,0
5,9,3.044,1,1,6,a,0,5mptj6ff8jp8fan,None,9,0
6,11,9.29,1,1,6,a,0,5mptj6ff8jp8fan,None,10,0
3,5,1.882,1,1,6,a,0,5mptj6ff8jp8fan,None,11,0
6,11,8.2,1,1,6,a,0,5mptj6ff8jp8fan,None,12,0
3,5,2.072,1,1,6,a,0,5mptj6ff8jp8fan,None,13,0
2,3,1.627,1,1,6,a,0,5mptj6ff8jp8fan,None,14,0
3,5,2.531,1,1,6,a,0,5mptj6ff8jp8fan,None,15,0
1,1,0.693,1,1,6,a,0,5mptj6ff8jp8fan,None,16,0
6,11,6.643,1,1,6,a,0,5mptj6ff8jp8fan,None,17,0
4,7,2.074,1,1,5,a,0,5mptj6ff8jp8fan,None,18,0
7,11,9.308,1,1,5,a,0,5mptj6ff8jp8fan,None,19,0
4,7,2.782,1,1,5,a,0,5mptj6ff8jp8fan,None,20,0
7,11,13.354,1,1,5,a,0,5mptj6ff8jp8fan,None,21,0
6,10,7.654,1,1,5,a,0,5mptj6ff8jp8fan,None,22,0
5,9,6.47,1,1,5,a,0,5mptj6ff8jp8fan,None,23,0
1,1,0.707,1,1,5,a,0,5mptj6ff8jp8fan,None,24,0
1,1,0.8,1,1,5,a,0,5mptj6ff8jp8fan,None,25,0
2,3,1.56,1,1,5,a,0,5mptj6ff8jp8fan,None,26,0
7,11,15.389,1,1,5,a,0,5mptj6ff8jp8fan,None,27,0
5,9,5.465,1,1,5,a,0,5mptj6ff8jp8fan,None,28,0
7,11,23.116,0,1,5,a,0,5mptj6ff8jp8fan,None,29,0
2,3,1.062,1,1,5,a,0,5mptj6ff8jp8fan,None,30,0
2,3,0.999,1,1,5,a,0,5mptj6ff8jp8fan,None,31,0
2,3,1.216,1,1,5,a,0,5mptj6ff8jp8fan,None,32,0
5,9,4.981,1,1,5,a,0,5mptj6ff8jp8fan,None,33,0
7,11,16.466,1,1,5,a,0,5mptj6ff8jp8fan,None,34,0
3,5,1.393,1,1,5,a,0,5mptj6ff8jp8fan,None,35,0
6,11,7.307,1,1,7,a,1,d4o3knz0mpk1e3r,None,1,0
2,3,2.233,1,1,7,a,1,d4o3knz0mpk1e3r,None,2,0
7,13,13.972,1,1,7,a,1,d4o3knz0mpk1e3r,None,3,0
4,7,3.94,1,1,7,a,1,d4o3knz0mpk1e3r,None,4,0
1,1,0.854,1,1,7,a,1,d4o3knz0mpk1e3r,None,5,0
1,1,1.03,1,1,7,a,1,d4o3knz0mpk1e3r,None,6,0
7,13,9.335,1,1,6,a,1,d4o3knz0mpk1e3r,None,7,0
4,7,3.302,1,1,6,a,1,d4o3knz0mpk1e3r,None,8,0
2,3,2.607,1,1,6,a,1,d4o3knz0mpk1e3r,None,9,0
1,1,0.829,1,1,6,a,1,d4o3knz0mpk1e3r,None,10,0
1,1,0.729,1,1,6,a,1,d4o3knz0mpk1e3r,None,11,0
6,11,10.356,1,1,6,a,1,d4o3knz0mpk1e3r,None,12,0
6,11,9.47,1,1,6,a,1,d4o3knz0mpk1e3r,None,13,0
5,9,9.364,1,1,6,a,1,d4o3knz0mpk1e3r,None,14,0
2,3,2.428,1,1,6,a,1,d4o3knz0mpk1e3r,None,15,0
5,9,7.015,1,1,6,a,1,d4o3knz0mpk1e3r,None,16,0
5,9,4.671,1,1,6,a,1,d4o3knz0mpk1e3r,None,17,0
3,5,6.142,1,1,6,a,1,d4o3knz0mpk1e3r,None,18,0
3,5,2.09,1,1,6,a,1,d4o3knz0mpk1e3r,None,19,0
4,7,3.256,1,1,5,a,1,d4o3knz0mpk1e3r,None,20,0
2,3,1.753,1,1,5,a,1,d4o3knz0mpk1e3r,None,21,0
6,10,10.319,1,1,5,a,1,d4o3knz0mpk1e3r,None,22,0
7,11,11.006,1,1,5,a,1,d4o3knz0mpk1e3r,None,23,0
6,10,5.813,1,1,5,a,1,d4o3knz0mpk1e3r,None,24,0
4,7,4.725,1,1,5,a,1,d4o3knz0mpk1e3r,None,25,0
7,11,15.359,1,1,5,a,1,d4o3knz0mpk1e3r,None,26,0
3,5,4.151,1,1,5,a,1,d4o3knz0mpk1e3r,None,27,0
3,5,2.262,1,1,5,a,1,d4o3knz0mpk1e3r,None,28,0
7,11,16.268,1,1,5,a,0,d4o3knz0mpk1e3r,None,29,0
2,3,1.631,1,1,5,a,0,d4o3knz0mpk1e3r,None,30,0
4,7,3.135,1,1,5,a,1,d4o3knz0mpk1e3r,None,31,0
5,9,4.003,1,1,5,a,1,d4o3knz0mpk1e3r,None,32,0
3,5,2.359,1,1,5,a,1,d4o3knz0mpk1e3r,None,33,0
5,9,5.543,1,1,5,a,1,d4o3knz0mpk1e3r,None,34,0
1,1,0.83,1,1,5,a,1,d4o3knz0mpk1e3r,None,35,0
5,9,1.105,1,1,7,a,1,yvs2167kyhkctcg,None,1,0
4,7,2.078,1,0,6,a,0,yvs2167kyhkctcg,None,2,0
5,9,4.857,1,1,6,a,1,yvs2167kyhkctcg,None,3,0
6,11,0.886,1,1,6,a,1,yvs2167kyhkctcg,None,4,0
2,3,1.212,1,1,5,a,1,yvs2167kyhkctcg,None,5,0
3,5,2.887,1,1,5,a,0,yvs2167kyhkctcg,None,6,0
6,10,1.973,1,1,5,a,1,yvs2167kyhkctcg,None,7,0
6,10,1.253,1,1,4,a,0,yvs2167kyhkctcg,None,8,0
3,5,0.837,1,1,4,a,0,yvs2167kyhkctcg,None,9,0
5,8,1.257,1,0,4,a,0,yvs2167kyhkctcg,None,10,0
4,7,1.707,1,1,4,a,0,yvs2167kyhkctcg,None,11,0
7,10,1.942,1,0,4,a,0,yvs2167kyhkctcg,None,12,0
6,9,0.789,1,1,4,a,0,yvs2167kyhkctcg,None,13,0
5,8,1.302,1,0,4,a,0,yvs2167kyhkctcg,None,14,0
2,3,0.723,1,1,4,a,0,yvs2167kyhkctcg,None,15,0
2,3,0.743,1,1,3,a,0,yvs2167kyhkctcg,None,16,0
6,8,0.864,0,1,4,a,0,yvs2167kyhkctcg,None,17,0
4,7,0.794,1,1,4,a,0,yvs2167kyhkctcg,None,18,0
5,8,1.203,1,0,4,a,0,yvs2167kyhkctcg,None,19,0
7,10,2.791,1,1,3,a,0,yvs2167kyhkctcg,None,20,0
2,3,0.795,1,1,3,a,0,yvs2167kyhkctcg,None,21,0
1,1,0.707,1,1,3,a,0,yvs2167kyhkctcg,None,22,0
1,1,0.624,1,1,3,a,0,yvs2167kyhkctcg,None,23,0
4,6,1.507,1,1,3,a,0,yvs2167kyhkctcg,None,24,0
7,9,2.302,1,1,3,a,0,yvs2167kyhkctcg,None,25,0
1,1,1.067,1,1,3,a,0,yvs2167kyhkctcg,None,26,0
2,3,0.7,1,1,3,a,0,yvs2167kyhkctcg,None,27,0
3,5,0.703,1,1,3,a,0,yvs2167kyhkctcg,None,28,0
3,5,1.079,1,1,3,a,0,yvs2167kyhkctcg,None,29,0
7,9,2.112,1,1,3,a,0,yvs2167kyhkctcg,None,30,0
1,1,1.005,1,1,3,a,0,yvs2167kyhkctcg,None,31,0
3,5,1.442,1,1,3,a,0,yvs2167kyhkctcg,None,32,0
1,1,0.753,1,1,3,a,0,yvs2167kyhkctcg,None,33,0
7,9,2.312,1,1,3,a,0,yvs2167kyhkctcg,None,34,0
4,6,0.658,1,1,3,a,0,yvs2167kyhkctcg,None,35,0
2,3,1.12,1,1,7,a,0,v2dh8a69mhuhkqz,None,1,0
1,1,0.783,1,1,7,a,0,v2dh8a69mhuhkqz,None,2,0
7,13,5.872,1,1,6,a,0,v2dh8a69mhuhkqz,None,3,0
4,7,3.774,1,1,6,a,0,v2dh8a69mhuhkqz,None,4,0
3,5,2.056,1,1,6,a,0,v2dh8a69mhuhkqz,None,5,0
2,3,1.142,1,1,5,a,0,v2dh8a69mhuhkqz,None,6,0
3,5,1.833,1,1,5,a,0,v2dh8a69mhuhkqz,None,7,0
2,3,1.127,1,1,5,a,0,v2dh8a69mhuhkqz,None,8,0
1,1,0.702,1,1,5,a,0,v2dh8a69mhuhkqz,None,9,0
7,11,6.807,1,1,5,a,0,v2dh8a69mhuhkqz,None,10,0
3,5,2.38,1,1,4,a,1,v2dh8a69mhuhkqz,None,11,0
2,3,1.431,1,1,4,a,1,v2dh8a69mhuhkqz,None,12,0
6,9,7.529,1,0,4,a,0,v2dh8a69mhuhkqz,None,13,0
5,8,4.842,1,1,4,a,0,v2dh8a69mhuhkqz,None,14,0
7,10,10.793,1,1,4,a,0,v2dh8a69mhuhkqz,None,15,0
5,8,5.73,1,1,4,a,0,v2dh8a69mhuhkqz,None,16,0
1,1,0.709,1,1,4,a,0,v2dh8a69mhuhkqz,None,17,0
2,3,0.983,1,1,3,a,0,v2dh8a69mhuhkqz,None,18,0
6,8,4.174,0,1,4,a,0,v2dh8a69mhuhkqz,None,19,0
1,1,0.639,1,1,4,a,0,v2dh8a69mhuhkqz,None,20,0
7,10,5.09,0,1,4,a,0,v2dh8a69mhuhkqz,None,21,0
7,10,8.961,0,1,4,a,0,v2dh8a69mhuhkqz,None,22,0
6,9,5.682,1,1,4,a,0,v2dh8a69mhuhkqz,None,23,0
6,9,6.353,0,1,4,a,0,v2dh8a69mhuhkqz,None,24,0
3,5,2.287,1,1,4,a,0,v2dh8a69mhuhkqz,None,25,0
4,7,2.825,1,1,4,a,0,v2dh8a69mhuhkqz,None,26,0
3,5,2.127,1,1,4,a,0,v2dh8a69mhuhkqz,None,27,0
4,7,2.532,1,1,4,a,0,v2dh8a69mhuhkqz,None,28,0
4,7,2.647,1,1,4,a,1,v2dh8a69mhuhkqz,None,29,0
5,8,4.368,1,1,3,a,0,v2dh8a69mhuhkqz,None,30,0
5,7,2.692,0,0,4,a,0,v2dh8a69mhuhkqz,None,31,0
6,9,5.035,1,1,4,a,0,v2dh8a69mhuhkqz,None,32,0
4,7,2.472,1,1,4,a,0,v2dh8a69mhuhkqz,None,33,0
1,1,0.793,1,1,4,a,0,v2dh8a69mhuhkqz,None,34,0
5,8,3.328,1,1,4,a,0,v2dh8a69mhuhkqz,None,35,0
6,11,7.396,1,1,7,a,1,cd1ooce50gh5xra,None,1,0
7,13,5.027,1,1,6,a,0,cd1ooce50gh5xra,None,2,0
7,12,4.369,1,1,6,a,1,cd1ooce50gh5xra,None,3,0
2,3,0.675,1,1,5,a,1,cd1ooce50gh5xra,None,4,0
1,1,0.486,1,1,5,a,1,cd1ooce50gh5xra,None,5,0
4,7,2.489,1,1,5,a,1,cd1ooce50gh5xra,None,6,0
5,9,2.88,1,1,5,a,1,cd1ooce50gh5xra,None,7,0
2,3,0.56,1,1,4,a,1,cd1ooce50gh5xra,None,8,0
4,7,1.93,1,1,4,a,1,cd1ooce50gh5xra,None,9,0
4,7,2.181,1,1,4,a,1,cd1ooce50gh5xra,None,10,0
4,7,1.941,1,1,4,a,1,cd1ooce50gh5xra,None,11,0
6,9,4.712,1,1,4,a,1,cd1ooce50gh5xra,None,12,0
7,10,8.872,1,1,4,a,1,cd1ooce50gh5xra,None,13,0
2,3,0.792,1,1,4,a,1,cd1ooce50gh5xra,None,14,0
7,10,5.289,1,1,4,a,1,cd1ooce50gh5xra,None,15,0
5,8,3.245,1,1,4,a,1,cd1ooce50gh5xra,None,16,0
1,1,0.595,1,1,4,a,1,cd1ooce50gh5xra,None,17,0
2,3,0.775,1,1,3,a,1,cd1ooce50gh5xra,None,18,0
1,1,0.682,1,1,3,a,1,cd1ooce50gh5xra,None,19,0
3,5,2.589,1,1,3,a,1,cd1ooce50gh5xra,None,20,0
1,1,0.427,1,1,3,a,1,cd1ooce50gh5xra,None,21,0
3,5,1.865,1,1,3,a,1,cd1ooce50gh5xra,None,22,0
6,8,3.878,1,1,3,a,1,cd1ooce50gh5xra,None,23,0
4,6,1.676,1,1,3,a,1,cd1ooce50gh5xra,None,24,0
1,1,0.426,1,1,3,a,1,cd1ooce50gh5xra,None,25,0
5,7,4.542,1,1,3,a,1,cd1ooce50gh5xra,None,26,0
3,5,1.283,1,1,3,a,1,cd1ooce50gh5xra,None,27,0
6,8,3.837,1,1,3,a,1,cd1ooce50gh5xra,None,28,0
5,7,2.886,1,1,3,a,1,cd1ooce50gh5xra,None,29,0
6,8,4.156,0,1,3,a,1,cd1ooce50gh5xra,None,30,0
5,7,4.386,1,1,3,a,1,cd1ooce50gh5xra,None,31,0
3,5,1.656,1,1,3,a,1,cd1ooce50gh5xra,None,32,0
7,9,5.252,0,1,3,a,1,cd1ooce50gh5xra,None,33,0
3,5,1.045,1,1,3,a,1,cd1ooce50gh5xra,None,34,0
2,3,0.792,1,1,3,a,1,cd1ooce50gh5xra,None,35,0
3,5,2.527,1,1,7,a,1,edj8zsg91okuwrc,None,1,0
1,1,0.984,1,1,7,a,1,edj8zsg91okuwrc,None,2,0
3,5,1.962,1,1,6,a,1,edj8zsg91okuwrc,None,3,0
4,7,3.335,1,1,6,a,1,edj8zsg91okuwrc,None,4,0
4,7,2.595,1,1,5,a,1,edj8zsg91okuwrc,None,5,0
5,9,4.541,1,1,5,a,1,edj8zsg91okuwrc,None,6,0
2,3,1.231,1,1,5,a,1,edj8zsg91okuwrc,None,7,0
7,11,7.793,1,1,5,a,1,edj8zsg91okuwrc,None,8,0
4,7,2.168,1,1,5,a,1,edj8zsg91okuwrc,None,9,0
6,10,6.083,1,1,4,a,1,edj8zsg91okuwrc,None,10,0
2,3,1.018,1,1,4,a,1,edj8zsg91okuwrc,None,11,0
3,5,1.943,1,1,4,a,1,edj8zsg91okuwrc,None,12,0
3,5,2.257,1,1,4,a,1,edj8zsg91okuwrc,None,13,0
4,7,4.015,1,1,4,a,1,edj8zsg91okuwrc,None,14,0
6,9,6.319,1,1,4,a,1,edj8zsg91okuwrc,None,15,0
5,8,5.123,1,1,4,a,1,edj8zsg91okuwrc,None,16,0
3,5,1.919,1,1,4,a,1,edj8zsg91okuwrc,None,17,0
7,10,7.342,0,1,4,a,1,edj8zsg91okuwrc,None,18,0
5,8,3.27,1,1,4,a,1,edj8zsg91okuwrc,None,19,0
4,7,3.755,1,1,4,a,1,edj8zsg91okuwrc,None,20,0
5,8,3.607,1,1,4,a,1,edj8zsg91okuwrc,None,21,0
5,8,4.732,1,1,4,a,1,edj8zsg91okuwrc,None,22,0
6,9,6.406,1,1,3,a,1,edj8zsg91okuwrc,None,23,0
7,9,9.241,1,1,4,a,1,edj8zsg91okuwrc,None,24,0
7,10,8.864,0,1,4,a,1,edj8zsg91okuwrc,None,25,0
1,1,0.831,1,1,4,a,1,edj8zsg91okuwrc,None,26,0
6,9,4.72,1,1,4,a,1,edj8zsg91okuwrc,None,27,0
1,1,0.769,1,1,4,a,1,edj8zsg91okuwrc,None,28,0
2,3,1.074,1,1,4,a,1,edj8zsg91okuwrc,None,29,0
6,9,5.408,1,1,4,a,1,edj8zsg91okuwrc,None,30,0
1,1,0.763,1,1,4,a,1,edj8zsg91okuwrc,None,31,0
2,3,1.21,1,1,3,a,1,edj8zsg91okuwrc,None,32,0
2,3,0.792,1,1,3,a,1,edj8zsg91okuwrc,None,33,0
1,1,0.724,1,1,3,a,1,edj8zsg91okuwrc,None,34,0
7,9,8.839,1,0,3,a,0,edj8zsg91okuwrc,None,35,0
5,9,6.626,1,1,7,a,0,4w9ejvvn5wn1gp4,None,1,0
1,1,0.762,1,1,7,a,0,4w9ejvvn5wn1gp4,None,2,0
6,11,7.395,1,1,6,a,0,4w9ejvvn5wn1gp4,None,3,0
3,5,2.331,1,1,6,a,0,4w9ejvvn5wn1gp4,None,4,0
5,9,5.47,1,1,5,a,0,4w9ejvvn5wn1gp4,None,5,0
3,5,1.866,1,1,5,a,0,4w9ejvvn5wn1gp4,None,6,0
4,7,4.182,1,1,5,a,0,4w9ejvvn5wn1gp4,None,7,0
1,1,0.767,1,1,5,a,0,4w9ejvvn5wn1gp4,None,8,0
3,5,1.487,1,1,5,a,0,4w9ejvvn5wn1gp4,None,9,0
2,3,1.244,1,1,5,a,0,4w9ejvvn5wn1gp4,None,10,0
6,10,6.874,1,1,5,a,0,4w9ejvvn5wn1gp4,None,11,0
6,10,14.772,1,1,4,a,0,4w9ejvvn5wn1gp4,None,12,0
7,10,12.114,0,0,5,a,0,4w9ejvvn5wn1gp4,None,13,0
2,3,1.082,1,1,4,a,0,4w9ejvvn5wn1gp4,None,14,0
1,1,0.751,1,1,4,a,0,4w9ejvvn5wn1gp4,None,15,0
4,7,5.348,1,1,4,a,0,4w9ejvvn5wn1gp4,None,16,0
4,7,4.52,1,1,4,a,0,4w9ejvvn5wn1gp4,None,17,0
7,10,8.066,1,0,4,a,0,4w9ejvvn5wn1gp4,None,18,0
7,10,21.188,0,0,4,a,0,4w9ejvvn5wn1gp4,None,19,0
5,8,12.532,1,1,4,a,0,4w9ejvvn5wn1gp4,None,20,0
2,3,1.26,1,1,4,a,0,4w9ejvvn5wn1gp4,None,21,0
5,8,6.363,1,1,4,a,0,4w9ejvvn5wn1gp4,None,22,0
1,1,0.628,1,1,4,a,0,4w9ejvvn5wn1gp4,None,23,0
6,9,7.168,1,1,4,a,0,4w9ejvvn5wn1gp4,None,24,0
1,1,0.637,1,1,4,a,0,4w9ejvvn5wn1gp4,None,25,0
6,9,9.03,1,1,4,a,0,4w9ejvvn5wn1gp4,None,26,0
2,3,1.537,1,1,3,a,0,4w9ejvvn5wn1gp4,None,27,0
2,3,2.016,1,1,3,a,0,4w9ejvvn5wn1gp4,None,28,0
7,9,10.167,1,0,3,a,0,4w9ejvvn5wn1gp4,None,29,0
7,9,6.839,1,1,3,a,0,4w9ejvvn5wn1gp4,None,30,0
4,6,4.661,1,1,3,a,0,4w9ejvvn5wn1gp4,None,31,0
4,6,3.639,1,1,3,a,0,4w9ejvvn5wn1gp4,None,32,0
5,7,8.402,0,1,3,a,0,4w9ejvvn5wn1gp4,None,33,0
3,5,1.646,1,1,3,a,0,4w9ejvvn5wn1gp4,None,34,0
3,5,2.787,1,1,3,a,0,4w9ejvvn5wn1gp4,None,35,0
6,11,6.107,1,1,7,a,1,zybgre563nuk6gb,None,1,0
4,7,5.264,1,1,6,a,1,zybgre563nuk6gb,None,2,0
3,5,5.09,1,1,6,a,1,zybgre563nuk6gb,None,3,0
4,7,5.849,1,1,6,a,1,zybgre563nuk6gb,None,4,0
5,9,3.456,1,1,5,a,0,zybgre563nuk6gb,None,5,0
2,3,5.264,1,1,5,a,0,zybgre563nuk6gb,None,6,0
5,9,7.808,1,1,5,a,0,zybgre563nuk6gb,None,7,0
1,1,1.065,1,1,5,a,0,zybgre563nuk6gb,None,8,0
7,11,5.305,0,0,5,a,0,zybgre563nuk6gb,None,9,0
2,3,5.177,1,1,5,a,0,zybgre563nuk6gb,None,10,0
3,5,7.297,1,1,4,a,0,zybgre563nuk6gb,None,11,0
3,5,7.657,1,1,4,a,1,zybgre563nuk6gb,None,12,0
6,9,6.816,1,1,4,a,1,zybgre563nuk6gb,None,13,0
7,10,6.259,1,1,4,a,1,zybgre563nuk6gb,None,14,0
4,7,7.097,1,1,4,a,1,zybgre563nuk6gb,None,15,0
4,7,5.473,1,1,4,a,1,zybgre563nuk6gb,None,16,0
6,9,4.425,1,1,4,a,1,zybgre563nuk6gb,None,17,0
3,5,6.048,1,1,4,a,1,zybgre563nuk6gb,None,18,0
6,9,7.321,1,1,3,a,1,zybgre563nuk6gb,None,19,0
4,6,4.289,1,1,3,a,1,zybgre563nuk6gb,None,20,0
1,1,1.273,1,1,3,a,1,zybgre563nuk6gb,None,21,0
1,1,0.929,1,1,3,a,1,zybgre563nuk6gb,None,22,0
6,8,5.713,0,1,3,a,1,zybgre563nuk6gb,None,23,0
5,7,8.164,1,1,3,a,1,zybgre563nuk6gb,None,24,0
1,1,2.769,1,1,3,a,1,zybgre563nuk6gb,None,25,0
2,3,6.152,1,1,3,a,1,zybgre563nuk6gb,None,26,0
2,3,29.071,1,1,3,a,1,zybgre563nuk6gb,None,27,0
5,7,4.994,1,1,3,a,1,zybgre563nuk6gb,None,28,0
3,5,14.96,1,1,3,a,1,zybgre563nuk6gb,None,29,0
7,9,4.664,1,1,3,a,1,zybgre563nuk6gb,None,30,0
1,1,9.519,1,1,3,a,1,zybgre563nuk6gb,None,31,0
2,3,2.264,1,1,3,a,1,zybgre563nuk6gb,None,32,0
7,9,6.281,1,1,3,a,1,zybgre563nuk6gb,None,33,0
5,7,4.505,1,1,3,a,1,zybgre563nuk6gb,None,34,0
7,9,5.217,0,1,3,a,1,zybgre563nuk6gb,None,35,0
4,7,4.253,1,1,7,a,1,gcbscmvhn2vt6bq,None,1,0
5,9,3.813,1,1,6,a,1,gcbscmvhn2vt6bq,None,2,0
4,7,2.534,1,1,6,a,1,gcbscmvhn2vt6bq,None,3,0
3,5,2.641,1,1,6,a,1,gcbscmvhn2vt6bq,None,4,0
2,3,1.518,1,1,5,a,1,gcbscmvhn2vt6bq,None,5,0
7,11,6.411,1,0,5,a,1,gcbscmvhn2vt6bq,None,6,0
2,3,1.031,1,1,5,a,1,gcbscmvhn2vt6bq,None,7,0
6,10,5.025,1,1,5,a,0,gcbscmvhn2vt6bq,None,8,0
5,9,4.156,1,1,5,a,0,gcbscmvhn2vt6bq,None,9,0
5,9,4.017,1,1,5,a,0,gcbscmvhn2vt6bq,None,10,0
1,1,0.879,1,1,5,a,0,gcbscmvhn2vt6bq,None,11,0
3,5,2.139,1,1,4,a,1,gcbscmvhn2vt6bq,None,12,0
6,9,7.814,1,1,4,a,0,gcbscmvhn2vt6bq,None,13,0
1,1,0.693,1,1,4,a,0,gcbscmvhn2vt6bq,None,14,0
