NoB,time,realRT,accuracy,realAccuracy,threshold,connection,startAtSmall,participant,Structure,trial,trueConnection
1,1,-0.135,1,1,4,ba,1,bp49s1tkfbb8xru,Sequence,24,bac
3,2,1.52,1,1,4,ba,1,bp49s1tkfbb8xru,Sequence,25,bac
2,1,1.026,1,1,4,ba,1,bp49s1tkfbb8xru,Sequence,26,bac
7,8,8.461,0,1,4,a,1,bp49s1tkfbb8xru,Sequence,27,bac
6,9,-1.084,1,1,4,a,1,bp49s1tkfbb8xru,Sequence,28,bac
7,10,5.557,1,1,4,a,1,bp49s1tkfbb8xru,Sequence,29,bac
1,1,-2.205,1,1,4,a,1,bp49s1tkfbb8xru,Sequence,30,bac
7,10,1.666,1,1,4,a,1,bp49s1tkfbb8xru,Sequence,31,bac
5,8,-0.887,1,1,4,a,1,bp49s1tkfbb8xru,Sequence,32,bac
6,9,8.99,1,1,4,a,1,bp49s1tkfbb8xru,Sequence,33,bac
4,7,4.782,1,1,4,a,1,bp49s1tkfbb8xru,Sequence,34,bac
5,8,-4.539,1,1,4,a,1,bp49s1tkfbb8xru,Sequence,35,bac
1,1,-0.437,1,1,7,a,1,vrlt89awtbuehfx,Sequence,1,cab
1,1,-0.137,1,1,7,a,1,vrlt89awtbuehfx,Sequence,2,cab
6,11,4.119,1,1,7,a,0,vrlt89awtbuehfx,Sequence,3,cab
3,5,-1.34,1,1,7,a,1,vrlt89awtbuehfx,Sequence,4,cab
4,7,-0.232,1,1,6,a,1,vrlt89awtbuehfx,Sequence,5,cab
6,11,-0.265,1,1,6,a,0,vrlt89awtbuehfx,Sequence,6,cab
2,3,-0.152,1,1,6,a,0,vrlt89awtbuehfx,Sequence,7,cab
1,1,-0.031,1,1,6,a,0,vrlt89awtbuehfx,Sequence,8,cab
3,5,1.331,1,1,6,a,0,vrlt89awtbuehfx,Sequence,9,cab
7,12,3.994,1,1,6,a,0,vrlt89awtbuehfx,Sequence,10,cab
5,9,-0.709,1,1,6,a,0,vrlt89awtbuehfx,Sequence,11,cab
2,3,0.063,1,1,5,a,0,vrlt89awtbuehfx,Sequence,12,cab
5,9,-0.577,1,1,5,a,0,vrlt89awtbuehfx,Sequence,13,cab
7,11,-0.244,1,1,5,a,0,vrlt89awtbuehfx,Sequence,14,cab
5,9,0.014,1,0,5,a,0,vrlt89awtbuehfx,Sequence,15,cab
3,5,0.356,1,1,5,a,0,vrlt89awtbuehfx,Sequence,16,cab
7,11,0.785,0,1,5,a,0,vrlt89awtbuehfx,Sequence,17,cab
5,9,0.127,1,1,5,a,0,vrlt89awtbuehfx,Sequence,18,cab
2,3,-0.809,1,1,5,a,0,vrlt89awtbuehfx,Sequence,19,cab
1,1,-0.089,1,1,5,a,0,vrlt89awtbuehfx,Sequence,20,cab
4,7,-1.558,1,1,5,a,0,vrlt89awtbuehfx,Sequence,21,cab
6,10,-2.457,1,1,5,a,0,vrlt89awtbuehfx,Sequence,22,cab
3,5,-0.199,1,1,4,a,0,vrlt89awtbuehfx,Sequence,23,cab
4,7,-0.107,1,1,4,a,0,vrlt89awtbuehfx,Sequence,24,cab
6,9,-0.832,1,1,5,a,0,vrlt89awtbuehfx,Sequence,25,cab
5,9,1.4,1,1,4,a,1,vrlt89awtbuehfx,Sequence,26,cab
7,10,-0.486,0,1,4,a,1,vrlt89awtbuehfx,Sequence,27,cab
2,3,0.167,1,1,4,a,0,vrlt89awtbuehfx,Sequence,28,cab
4,7,1.172,1,1,4,a,1,vrlt89awtbuehfx,Sequence,29,cab
6,9,0.285,1,0,4,a,0,vrlt89awtbuehfx,Sequence,30,cab
4,7,-1.512,1,1,4,a,1,vrlt89awtbuehfx,Sequence,31,cab
7,10,-2.94,0,1,4,a,1,vrlt89awtbuehfx,Sequence,32,cab
1,1,0.23,1,1,4,a,1,vrlt89awtbuehfx,Sequence,33,cab
2,3,0.375,1,1,4,a,1,vrlt89awtbuehfx,Sequence,34,cab
3,5,-0.511,1,1,4,a,1,vrlt89awtbuehfx,Sequence,35,cab
5,9,4.025,1,1,7,a,0,5l5ksa2v5z1xcrs,Sequence,1,cei
1,1,0.526,1,1,7,a,0,5l5ksa2v5z1xcrs,Sequence,2,cei
7,13,5.75,1,0,7,a,0,5l5ksa2v5z1xcrs,Sequence,3,cei
2,3,2.164,1,1,6,a,0,5l5ksa2v5z1xcrs,Sequence,4,cei
1,1,0.169,1,1,6,a,0,5l5ksa2v5z1xcrs,Sequence,5,cei
3,5,1.785,1,1,6,a,0,5l5ksa2v5z1xcrs,Sequence,6,cei
2,3,0.998,1,1,6,a,0,5l5ksa2v5z1xcrs,Sequence,7,cei
4,7,1.477,1,1,6,a,0,5l5ksa2v5z1xcrs,Sequence,8,cei
2,3,0.691,1,1,6,a,0,5l5ksa2v5z1xcrs,Sequence,9,cei
4,7,0.745,1,0,6,a,0,5l5ksa2v5z1xcrs,Sequence,10,cei
6,11,5.383,1,1,5,a,0,5l5ksa2v5z1xcrs,Sequence,11,cei
6,10,0.91,1,1,5,a,1,5l5ksa2v5z1xcrs,Sequence,12,cei
5,9,1.672,1,1,5,a,0,5l5ksa2v5z1xcrs,Sequence,13,cei
5,9,1.129,1,1,5,a,0,5l5ksa2v5z1xcrs,Sequence,14,cei
2,3,0.261,1,1,5,a,0,5l5ksa2v5z1xcrs,Sequence,15,cei
7,11,0.591,1,1,5,a,1,5l5ksa2v5z1xcrs,Sequence,16,cei
3,5,0.394,1,1,5,a,1,5l5ksa2v5z1xcrs,Sequence,17,cei
5,9,-0.279,1,1,5,a,1,5l5ksa2v5z1xcrs,Sequence,18,cei
5,9,0.625,1,1,4,a,1,5l5ksa2v5z1xcrs,Sequence,19,cei
7,10,0.61,1,1,4,a,1,5l5ksa2v5z1xcrs,Sequence,20,cei
6,9,0.478,1,1,4,a,1,5l5ksa2v5z1xcrs,Sequence,21,cei
2,3,0.672,1,1,4,a,1,5l5ksa2v5z1xcrs,Sequence,22,cei
3,5,-0.537,1,1,4,a,0,5l5ksa2v5z1xcrs,Sequence,23,cei
1,1,0.109,1,1,4,a,0,5l5ksa2v5z1xcrs,Sequence,24,cei
7,10,0.398,1,0,4,a,1,5l5ksa2v5z1xcrs,Sequence,25,cei
3,5,0.566,1,1,4,a,1,5l5ksa2v5z1xcrs,Sequence,26,cei
1,1,-0.894,1,1,4,a,1,5l5ksa2v5z1xcrs,Sequence,27,cei
4,7,0.054,1,1,4,ce,1,5l5ksa2v5z1xcrs,Sequence,28,cei
7,8,-0.616,1,1,4,ce,1,5l5ksa2v5z1xcrs,Sequence,29,cei
4,4,-0.048,0,1,4,a,1,5l5ksa2v5z1xcrs,Sequence,30,cei
1,1,-0.192,1,1,4,a,1,5l5ksa2v5z1xcrs,Sequence,31,cei
6,9,-1.256,1,1,4,a,1,5l5ksa2v5z1xcrs,Sequence,32,cei
3,5,-0.743,1,1,4,a,1,5l5ksa2v5z1xcrs,Sequence,33,cei
6,9,1.056,1,1,4,a,1,5l5ksa2v5z1xcrs,Sequence,34,cei
4,7,0.755,1,1,4,a,1,5l5ksa2v5z1xcrs,Sequence,35,cei
3,5,4.352,1,1,7,a,1,m50kxs0ne7ln5xe,Sequence,1,ejf
2,3,2.169,1,1,7,a,1,m50kxs0ne7ln5xe,Sequence,2,ejf
6,11,3.931,1,1,6,a,0,m50kxs0ne7ln5xe,Sequence,3,ejf
2,3,1,1,1,6,a,0,m50kxs0ne7ln5xe,Sequence,4,ejf
2,3,0.575,1,1,6,a,0,m50kxs0ne7ln5xe,Sequence,5,ejf
4,7,0.385,1,1,6,a,0,m50kxs0ne7ln5xe,Sequence,6,ejf
5,9,3.491,1,1,6,a,0,m50kxs0ne7ln5xe,Sequence,7,ejf
5,9,1.446,1,1,5,a,0,m50kxs0ne7ln5xe,Sequence,8,ejf
6,10,0.951,1,1,5,a,0,m50kxs0ne7ln5xe,Sequence,9,ejf
3,5,1.851,1,1,5,a,0,m50kxs0ne7ln5xe,Sequence,10,ejf
7,11,-1.111,1,0,5,a,0,m50kxs0ne7ln5xe,Sequence,11,ejf
5,9,3.891,1,1,5,a,0,m50kxs0ne7ln5xe,Sequence,12,ejf
7,11,-4.017,1,0,5,a,0,m50kxs0ne7ln5xe,Sequence,13,ejf
6,10,2.033,1,1,5,a,0,m50kxs0ne7ln5xe,Sequence,14,ejf
1,1,0.66,1,1,5,a,0,m50kxs0ne7ln5xe,Sequence,15,ejf
6,10,1.24,1,1,5,a,0,m50kxs0ne7ln5xe,Sequence,16,ejf
7,11,1.877,1,1,5,a,0,m50kxs0ne7ln5xe,Sequence,17,ejf
2,3,0.752,1,1,5,a,0,m50kxs0ne7ln5xe,Sequence,18,ejf
1,1,0.383,1,1,5,a,0,m50kxs0ne7ln5xe,Sequence,19,ejf
7,11,0.778,1,0,4,a,0,m50kxs0ne7ln5xe,Sequence,20,ejf
4,7,0.534,1,0,4,a,0,m50kxs0ne7ln5xe,Sequence,21,ejf
5,8,2.526,1,1,4,a,0,m50kxs0ne7ln5xe,Sequence,22,ejf
3,5,0.828,1,1,4,a,0,m50kxs0ne7ln5xe,Sequence,23,ejf
7,10,3.499,0,0,4,a,0,m50kxs0ne7ln5xe,Sequence,24,ejf
4,7,0.582,1,1,4,a,0,m50kxs0ne7ln5xe,Sequence,25,ejf
2,3,0.113,1,1,4,a,0,m50kxs0ne7ln5xe,Sequence,26,ejf
6,9,0.292,1,1,4,a,0,m50kxs0ne7ln5xe,Sequence,27,ejf
5,8,1.301,1,1,4,a,0,m50kxs0ne7ln5xe,Sequence,28,ejf
3,5,1.384,1,1,4,a,0,m50kxs0ne7ln5xe,Sequence,29,ejf
4,7,0.345,1,1,4,a,0,m50kxs0ne7ln5xe,Sequence,30,ejf
1,1,0.154,1,1,4,a,0,m50kxs0ne7ln5xe,Sequence,31,ejf
1,1,0.471,1,1,4,a,0,m50kxs0ne7ln5xe,Sequence,32,ejf
1,1,0.115,1,1,4,a,0,m50kxs0ne7ln5xe,Sequence,33,ejf
3,5,1.411,1,1,4,a,0,m50kxs0ne7ln5xe,Sequence,34,ejf
4,7,3.228,1,1,4,a,0,m50kxs0ne7ln5xe,Sequence,35,ejf
7,13,1.193,1,1,7,a,0,wdhmud3k27y9347,Sequence,1,eif
4,7,0.42,1,1,7,a,0,wdhmud3k27y9347,Sequence,2,eif
7,13,-0.135,1,1,7,a,0,wdhmud3k27y9347,Sequence,3,eif
6,11,1.264,1,1,6,a,0,wdhmud3k27y9347,Sequence,4,eif
3,5,0.23,1,1,6,a,0,wdhmud3k27y9347,Sequence,5,eif
4,7,1.521,1,1,6,a,0,wdhmud3k27y9347,Sequence,6,eif
1,1,0.106,1,1,6,a,0,wdhmud3k27y9347,Sequence,7,eif
5,9,0.825,1,1,6,a,0,wdhmud3k27y9347,Sequence,8,eif
5,9,1.672,1,1,5,a,0,wdhmud3k27y9347,Sequence,9,eif
2,3,-0.32,1,1,5,a,0,wdhmud3k27y9347,Sequence,10,eif
6,10,0.057,1,1,5,a,0,wdhmud3k27y9347,Sequence,11,eif
1,1,-0.154,1,1,5,a,0,wdhmud3k27y9347,Sequence,12,eif
2,3,-1.541,1,1,5,a,0,wdhmud3k27y9347,Sequence,13,eif
4,7,-0.6,1,1,5,a,0,wdhmud3k27y9347,Sequence,14,eif
7,11,-0.037,1,1,5,a,0,wdhmud3k27y9347,Sequence,15,eif
2,3,-0.058,1,1,5,a,0,wdhmud3k27y9347,Sequence,16,eif
2,3,-0.497,1,1,5,a,0,wdhmud3k27y9347,Sequence,17,eif
6,10,0.843,1,0,5,a,0,wdhmud3k27y9347,Sequence,18,eif
7,11,2.652,1,1,5,a,0,wdhmud3k27y9347,Sequence,19,eif
3,5,0.117,1,1,5,ei,0,wdhmud3k27y9347,Sequence,20,eif
3,3,0.072,1,1,4,ei,0,wdhmud3k27y9347,Sequence,21,eif
3,3,-0.257,0,1,4,a,0,wdhmud3k27y9347,Sequence,22,eif
4,7,0.921,1,1,4,a,0,wdhmud3k27y9347,Sequence,23,eif
6,9,1.318,1,1,4,a,0,wdhmud3k27y9347,Sequence,24,eif
5,8,1.745,1,1,4,a,0,wdhmud3k27y9347,Sequence,25,eif
5,8,0.462,1,0,4,a,0,wdhmud3k27y9347,Sequence,26,eif
6,9,-0.566,1,1,4,a,0,wdhmud3k27y9347,Sequence,27,eif
5,8,1.23,1,1,4,a,0,wdhmud3k27y9347,Sequence,28,eif
3,5,-0.627,1,1,4,a,0,wdhmud3k27y9347,Sequence,29,eif
1,1,-0.003,1,1,4,a,0,wdhmud3k27y9347,Sequence,30,eif
1,1,-0.165,1,1,4,a,0,wdhmud3k27y9347,Sequence,31,eif
4,7,0.83,1,1,4,a,0,wdhmud3k27y9347,Sequence,32,eif
1,1,-0.188,1,1,4,a,0,wdhmud3k27y9347,Sequence,33,eif
2,3,-0.401,1,1,4,a,0,wdhmud3k27y9347,Sequence,34,eif
7,10,0.767,1,1,4,a,0,wdhmud3k27y9347,Sequence,35,eif
6,11,3.756,1,1,7,a,0,s0kptdmjr5nhxj4,Sequence,1,gcb
2,3,-0.349,1,1,6,a,0,s0kptdmjr5nhxj4,Sequence,2,gcb
7,12,12.843,1,1,6,a,0,s0kptdmjr5nhxj4,Sequence,3,gcb
6,11,2.129,1,1,6,a,0,s0kptdmjr5nhxj4,Sequence,4,gcb
4,7,2.046,1,1,6,a,0,s0kptdmjr5nhxj4,Sequence,5,gcb
7,12,5.328,1,1,6,a,0,s0kptdmjr5nhxj4,Sequence,6,gcb
1,1,0.652,1,1,6,a,0,s0kptdmjr5nhxj4,Sequence,7,gcb
3,5,1.374,1,1,6,a,0,s0kptdmjr5nhxj4,Sequence,8,gcb
7,12,3.98,1,1,6,a,0,s0kptdmjr5nhxj4,Sequence,9,gcb
6,11,11.109,1,1,6,a,0,s0kptdmjr5nhxj4,Sequence,10,gcb
4,7,3.347,1,1,6,a,0,s0kptdmjr5nhxj4,Sequence,11,gcb
4,7,1.015,1,1,5,a,0,s0kptdmjr5nhxj4,Sequence,12,gcb
3,5,-0.462,1,1,5,a,0,s0kptdmjr5nhxj4,Sequence,13,gcb
7,11,8.675,1,1,5,a,0,s0kptdmjr5nhxj4,Sequence,14,gcb
3,5,0.686,1,1,5,a,0,s0kptdmjr5nhxj4,Sequence,15,gcb
5,9,1.1,1,1,5,a,0,s0kptdmjr5nhxj4,Sequence,16,gcb
2,3,0.468,1,1,5,a,0,s0kptdmjr5nhxj4,Sequence,17,gcb
6,10,-2.168,1,1,5,a,0,s0kptdmjr5nhxj4,Sequence,18,gcb
5,9,1.64,1,1,4,gc,0,s0kptdmjr5nhxj4,Sequence,19,gcb
6,7,-1.622,1,1,4,gc,0,s0kptdmjr5nhxj4,Sequence,20,gcb
4,4,-0.629,1,1,4,gc,0,s0kptdmjr5nhxj4,Sequence,21,gcb
1,1,0.03,1,1,4,gc,0,s0kptdmjr5nhxj4,Sequence,22,gcb
7,9,-3.251,1,1,4,a,0,s0kptdmjr5nhxj4,Sequence,23,gcb
5,8,10.566,1,1,4,a,0,s0kptdmjr5nhxj4,Sequence,24,gcb
2,3,-0.511,1,1,4,gc,0,s0kptdmjr5nhxj4,Sequence,25,gcb
2,1,-0.221,1,1,4,gc,0,s0kptdmjr5nhxj4,Sequence,26,gcb
5,7,3.867,1,1,4,gc,0,s0kptdmjr5nhxj4,Sequence,27,gcb
1,1,0.688,1,1,4,gc,0,s0kptdmjr5nhxj4,Sequence,28,gcb
3,3,0.337,1,1,3,gc,0,s0kptdmjr5nhxj4,Sequence,29,gcb
4,5,2.679,1,1,3,gc,0,s0kptdmjr5nhxj4,Sequence,30,gcb
3,3,-0.729,1,1,3,gc,0,s0kptdmjr5nhxj4,Sequence,31,gcb
2,1,0.229,1,1,3,gc,0,s0kptdmjr5nhxj4,Sequence,32,gcb
1,1,-0.036,1,1,3,gc,0,s0kptdmjr5nhxj4,Sequence,33,gcb
5,6,-1.823,1,1,3,gc,0,s0kptdmjr5nhxj4,Sequence,34,gcb
1,1,0.067,1,1,3,gc,0,s0kptdmjr5nhxj4,Sequence,35,gcb
2,3,0.518,1,1,7,a,0,x03mf9pz89y5s1k,Sequence,1,dha
3,5,0.052,1,1,6,a,1,x03mf9pz89y5s1k,Sequence,2,dha
2,3,-0.366,1,1,6,a,1,x03mf9pz89y5s1k,Sequence,3,dha
5,9,1.774,1,1,6,a,1,x03mf9pz89y5s1k,Sequence,4,dha
2,3,-0.471,1,1,6,a,1,x03mf9pz89y5s1k,Sequence,5,dha
4,7,1.234,1,1,6,a,1,x03mf9pz89y5s1k,Sequence,6,dha
3,5,-0.239,1,1,6,a,1,x03mf9pz89y5s1k,Sequence,7,dha
7,12,6.063,1,0,6,a,1,x03mf9pz89y5s1k,Sequence,8,dha
1,1,-0.327,1,1,6,a,1,x03mf9pz89y5s1k,Sequence,9,dha
5,9,-2.936,1,1,5,a,1,x03mf9pz89y5s1k,Sequence,10,dha
5,9,1.369,1,1,5,a,1,x03mf9pz89y5s1k,Sequence,11,dha
5,9,1.663,1,1,5,a,1,x03mf9pz89y5s1k,Sequence,12,dha
6,10,4.267,1,0,5,a,1,x03mf9pz89y5s1k,Sequence,13,dha
5,9,-2.381,1,1,5,a,1,x03mf9pz89y5s1k,Sequence,14,dha
2,3,-1.414,1,1,5,a,1,x03mf9pz89y5s1k,Sequence,15,dha
7,11,-5.502,1,1,5,a,1,x03mf9pz89y5s1k,Sequence,16,dha
4,7,0.283,1,1,5,a,1,x03mf9pz89y5s1k,Sequence,17,dha
3,5,0.773,1,1,5,a,1,x03mf9pz89y5s1k,Sequence,18,dha
4,7,1.714,1,1,5,dh,0,x03mf9pz89y5s1k,Sequence,19,dha
6,8,7.127,0,1,5,a,0,x03mf9pz89y5s1k,Sequence,20,dha
1,1,-0.081,1,1,5,a,0,x03mf9pz89y5s1k,Sequence,21,dha
4,7,-0.183,1,1,5,a,0,x03mf9pz89y5s1k,Sequence,22,dha
2,3,-0.761,1,1,4,a,0,x03mf9pz89y5s1k,Sequence,23,dha
6,9,3.292,1,1,4,a,1,x03mf9pz89y5s1k,Sequence,24,dha
3,5,-0.135,1,1,4,a,0,x03mf9pz89y5s1k,Sequence,25,dha
7,10,7.961,1,1,4,a,0,x03mf9pz89y5s1k,Sequence,26,dha
7,10,8.766,0,1,4,a,0,x03mf9pz89y5s1k,Sequence,27,dha
1,1,-0.175,1,1,4,a,0,x03mf9pz89y5s1k,Sequence,28,dha
7,10,5.945,1,1,4,a,0,x03mf9pz89y5s1k,Sequence,29,dha
3,5,-0.413,1,1,4,a,0,x03mf9pz89y5s1k,Sequence,30,dha
6,9,0.456,1,1,4,a,0,x03mf9pz89y5s1k,Sequence,31,dha
1,1,-1.414,1,1,4,a,0,x03mf9pz89y5s1k,Sequence,32,dha
4,7,1.398,1,1,4,a,0,x03mf9pz89y5s1k,Sequence,33,dha
6,9,1.688,1,1,4,a,0,x03mf9pz89y5s1k,Sequence,34,dha
1,1,0.196,1,1,4,a,0,x03mf9pz89y5s1k,Sequence,35,dha
6,11,0.434,1,1,7,a,0,k45h5lxk13xjkxs,Sequence,1,cje
1,1,-0.015,1,1,7,a,0,k45h5lxk13xjkxs,Sequence,2,cje
2,3,-0.609,1,1,7,a,0,k45h5lxk13xjkxs,Sequence,3,cje
4,7,0.695,1,1,6,a,0,k45h5lxk13xjkxs,Sequence,4,cje
6,11,-0.804,1,1,6,a,0,k45h5lxk13xjkxs,Sequence,5,cje
6,11,0.396,1,1,6,a,0,k45h5lxk13xjkxs,Sequence,6,cje
3,5,0.783,1,1,6,a,0,k45h5lxk13xjkxs,Sequence,7,cje
1,1,0.025,1,1,6,a,0,k45h5lxk13xjkxs,Sequence,8,cje
4,7,0.911,1,1,6,a,0,k45h5lxk13xjkxs,Sequence,9,cje
5,9,1.231,1,1,6,a,1,k45h5lxk13xjkxs,Sequence,10,cje
1,1,0.234,1,1,6,a,1,k45h5lxk13xjkxs,Sequence,11,cje
1,1,0.023,1,1,6,a,1,k45h5lxk13xjkxs,Sequence,12,cje
3,5,-0.089,1,1,5,a,1,k45h5lxk13xjkxs,Sequence,13,cje
7,11,11.667,0,1,5,a,1,k45h5lxk13xjkxs,Sequence,14,cje
6,10,-0.589,1,1,5,a,1,k45h5lxk13xjkxs,Sequence,15,cje
4,7,2.174,1,1,5,a,1,k45h5lxk13xjkxs,Sequence,16,cje
2,3,0.489,1,1,5,a,1,k45h5lxk13xjkxs,Sequence,17,cje
3,5,0.412,1,1,5,a,1,k45h5lxk13xjkxs,Sequence,18,cje
7,11,4.04,1,1,5,a,1,k45h5lxk13xjkxs,Sequence,19,cje
4,7,0.863,1,1,5,a,1,k45h5lxk13xjkxs,Sequence,20,cje
2,3,0.159,1,1,5,a,1,k45h5lxk13xjkxs,Sequence,21,cje
3,5,0.431,1,1,4,a,1,k45h5lxk13xjkxs,Sequence,22,cje
1,1,-0.466,1,1,4,a,1,k45h5lxk13xjkxs,Sequence,23,cje
5,8,0.763,1,1,4,a,1,k45h5lxk13xjkxs,Sequence,24,cje
7,10,2.094,1,0,4,a,1,k45h5lxk13xjkxs,Sequence,25,cje
3,5,0.089,1,1,4,a,1,k45h5lxk13xjkxs,Sequence,26,cje
7,10,4.962,1,0,4,a,1,k45h5lxk13xjkxs,Sequence,27,cje
5,8,3.093,1,1,4,a,1,k45h5lxk13xjkxs,Sequence,28,cje
4,7,0.628,1,1,4,cj,1,k45h5lxk13xjkxs,Sequence,29,cje
6,7,5.401,0,1,4,a,1,k45h5lxk13xjkxs,Sequence,30,cje
7,10,1.565,1,1,4,a,1,k45h5lxk13xjkxs,Sequence,31,cje
2,3,-0.122,1,1,4,a,1,k45h5lxk13xjkxs,Sequence,32,cje
5,8,-0.493,1,1,4,a,1,k45h5lxk13xjkxs,Sequence,33,cje
5,8,-0.81,1,1,4,a,1,k45h5lxk13xjkxs,Sequence,34,cje
2,3,-0.532,1,1,4,a,1,k45h5lxk13xjkxs,Sequence,35,cje
1,1,0.269,1,1,7,a,1,mqng9gal5nqwgz9,Sequence,1,igj
6,11,-0.85,1,1,7,a,1,mqng9gal5nqwgz9,Sequence,2,igj
7,13,5.484,1,1,6,a,0,mqng9gal5nqwgz9,Sequence,3,igj
5,9,1.782,1,1,6,a,0,mqng9gal5nqwgz9,Sequence,4,igj
4,7,0.185,1,1,6,a,1,mqng9gal5nqwgz9,Sequence,5,igj
6,11,3.722,1,1,6,a,0,mqng9gal5nqwgz9,Sequence,6,igj
3,5,-0.356,1,1,6,a,0,mqng9gal5nqwgz9,Sequence,7,igj
1,1,0.186,1,1,6,a,0,mqng9gal5nqwgz9,Sequence,8,igj
4,7,-0.714,1,1,6,a,0,mqng9gal5nqwgz9,Sequence,9,igj
5,9,1.098,1,1,6,a,0,mqng9gal5nqwgz9,Sequence,10,igj
3,5,0.419,1,1,5,a,0,mqng9gal5nqwgz9,Sequence,11,igj
1,1,-0.086,1,1,5,a,0,mqng9gal5nqwgz9,Sequence,12,igj
5,9,0.894,1,1,5,a,0,mqng9gal5nqwgz9,Sequence,13,igj
3,5,-1.211,1,1,5,a,0,mqng9gal5nqwgz9,Sequence,14,igj
1,1,-0.407,1,1,5,a,0,mqng9gal5nqwgz9,Sequence,15,igj
5,9,1.595,1,1,5,a,0,mqng9gal5nqwgz9,Sequence,16,igj
4,7,0.149,1,1,5,a,1,mqng9gal5nqwgz9,Sequence,17,igj
7,11,0.849,1,1,5,a,1,mqng9gal5nqwgz9,Sequence,18,igj
3,5,0.099,1,1,5,a,1,mqng9gal5nqwgz9,Sequence,19,igj
6,10,0.962,1,1,5,a,1,mqng9gal5nqwgz9,Sequence,20,igj
7,11,-0.589,1,1,5,a,1,mqng9gal5nqwgz9,Sequence,21,igj
2,3,0.052,1,1,5,ig,1,mqng9gal5nqwgz9,Sequence,22,igj
2,1,-1.021,1,1,4,ig,1,mqng9gal5nqwgz9,Sequence,23,igj
6,7,-0.038,0,1,4,a,1,mqng9gal5nqwgz9,Sequence,24,igj
4,7,-0.331,1,1,4,a,1,mqng9gal5nqwgz9,Sequence,25,igj
4,7,-0.559,1,1,4,a,0,mqng9gal5nqwgz9,Sequence,26,igj
2,3,-0.057,1,1,4,a,1,mqng9gal5nqwgz9,Sequence,27,igj
6,9,2.287,1,1,4,a,0,mqng9gal5nqwgz9,Sequence,28,igj
7,10,-0.511,0,1,4,a,0,mqng9gal5nqwgz9,Sequence,29,igj
5,8,-0.046,1,1,4,a,0,mqng9gal5nqwgz9,Sequence,30,igj
2,3,-0.342,1,1,4,a,0,mqng9gal5nqwgz9,Sequence,31,igj
7,10,2.737,1,1,4,a,0,mqng9gal5nqwgz9,Sequence,32,igj
2,3,-1.093,1,1,4,a,0,mqng9gal5nqwgz9,Sequence,33,igj
1,1,-0.025,1,1,4,a,0,mqng9gal5nqwgz9,Sequence,34,igj
3,5,-0.277,1,1,4,a,0,mqng9gal5nqwgz9,Sequence,35,igj
1,1,-0.535,1,1,7,a,1,fhx07b8nwvnqhok,Sequence,1,fgb
2,3,-0.119,1,1,7,a,0,fhx07b8nwvnqhok,Sequence,2,fgb
3,5,-0.089,1,1,6,a,0,fhx07b8nwvnqhok,Sequence,3,fgb
6,11,3.437,1,1,6,a,0,fhx07b8nwvnqhok,Sequence,4,fgb
5,9,-1.658,1,1,6,a,0,fhx07b8nwvnqhok,Sequence,5,fgb
5,9,-0.569,1,1,6,a,0,fhx07b8nwvnqhok,Sequence,6,fgb
3,5,0.203,1,1,6,a,0,fhx07b8nwvnqhok,Sequence,7,fgb
6,11,3.098,1,1,6,a,0,fhx07b8nwvnqhok,Sequence,8,fgb
6,11,2.471,1,1,6,a,1,fhx07b8nwvnqhok,Sequence,9,fgb
3,5,0.326,1,1,6,a,1,fhx07b8nwvnqhok,Sequence,10,fgb
6,11,6.252,1,1,5,a,1,fhx07b8nwvnqhok,Sequence,11,fgb
1,1,0.052,1,1,5,a,1,fhx07b8nwvnqhok,Sequence,12,fgb
7,11,3.485,1,1,5,a,0,fhx07b8nwvnqhok,Sequence,13,fgb
1,1,0.13,1,1,5,a,0,fhx07b8nwvnqhok,Sequence,14,fgb
4,7,0.613,1,1,5,a,1,fhx07b8nwvnqhok,Sequence,15,fgb
4,7,-1.201,1,1,5,a,1,fhx07b8nwvnqhok,Sequence,16,fgb
7,11,5.947,1,1,5,a,1,fhx07b8nwvnqhok,Sequence,17,fgb
3,5,0.502,1,1,5,a,1,fhx07b8nwvnqhok,Sequence,18,fgb
6,10,-0.578,1,1,5,a,1,fhx07b8nwvnqhok,Sequence,19,fgb
1,1,0,1,1,5,a,1,fhx07b8nwvnqhok,Sequence,20,fgb
2,3,-1.222,1,1,4,a,1,fhx07b8nwvnqhok,Sequence,21,fgb
4,7,0.204,1,1,4,a,1,fhx07b8nwvnqhok,Sequence,22,fgb
7,10,-3.356,1,1,4,a,1,fhx07b8nwvnqhok,Sequence,23,fgb
3,5,2.593,1,1,4,a,1,fhx07b8nwvnqhok,Sequence,24,fgb
4,7,0.552,1,1,4,a,1,fhx07b8nwvnqhok,Sequence,25,fgb
5,8,2.765,1,1,4,a,1,fhx07b8nwvnqhok,Sequence,26,fgb
2,3,-0.238,1,1,4,a,1,fhx07b8nwvnqhok,Sequence,27,fgb
7,10,-3.431,1,0,4,fgb,1,fhx07b8nwvnqhok,Sequence,28,fgb
2,1,0.175,1,1,4,fgb,1,fhx07b8nwvnqhok,Sequence,29,fgb
7,7,0.005,1,1,4,fgb,1,fhx07b8nwvnqhok,Sequence,30,fgb
4,3,1.673,1,1,4,fgb,1,fhx07b8nwvnqhok,Sequence,31,fgb
5,5,0.46,1,1,4,fgb,1,fhx07b8nwvnqhok,Sequence,32,fgb
5,5,-0.04,1,1,4,fgb,1,fhx07b8nwvnqhok,Sequence,33,fgb
